,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Postal code,Public name,Rental status,Slots,Station type,Status,Subscription status,year,month,day,hour,minute
4194,4,0,0,0,operational,Paris,paris-astorg-11,STATION,75008,Paris/Astorg/11,operational,1,station,ok,nonexistent,2018,4,5,12,45
4195,0,0,0,0,nonexistent,Paris,paris-etoilefoch-parking,PARKING,75016,Paris/Etoile Foch/Parking,broken,0,station,closed,nonexistent,2018,4,3,20,41
4196,0,0,0,0,operational,Paris,paris-goubet-8,STATION,75019,Paris/Goubet/8,operational,3,station,ok,nonexistent,2018,4,8,21,52
4197,2,0,0,0,nonexistent,Bezons,bezons-emilezola-50,STATION,95870,Bezons/Emile Zola/50,operational,5,station,ok,nonexistent,2018,4,5,6,27
4198,4,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-ernestrenan-9,STATION,92130,Issy-les-Moulineaux/Ernest Renan/9,operational,0,station,ok,nonexistent,2018,4,8,11,2
4199,2,0,0,0,operational,Paris,paris-nationale-77,STATION,75013,Paris/Nationale/77,operational,3,station,ok,nonexistent,2018,4,6,3,15
4200,0,0,0,0,nonexistent,Paris,paris-pasteur2-parking,PARKING,75015,Paris/Pasteur 2/Parking,broken,0,station,closed,nonexistent,2018,4,4,9,8
4201,0,0,0,2,operational,Paris,paris-richardlenoir-63,STATION,75011,Paris/Richard Lenoir/63,operational,6,station,ok,nonexistent,2018,4,1,10,49
4202,1,0,0,2,operational,Paris,paris-arrivee-16,STATION,75015,Paris/ArrivÃ©e/16,operational,5,station,ok,nonexistent,2018,4,9,11,31
4203,5,0,0,0,operational,Paris,paris-kleber-89,STATION,75016,Paris/KlÃ©ber/89,operational,0,station,ok,nonexistent,2018,4,9,8,48
4204,6,0,1,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-divisionleclerc-31,STATION,92260,Fontenay-aux-Roses/Division Leclerc/31,operational,0,station,ok,nonexistent,2018,4,8,3,10
4205,0,0,0,1,operational,Paris,paris-lafayette-7,STATION,75009,Paris/La Fayette/7,operational,6,station,ok,nonexistent,2018,4,7,4,25
4206,5,0,1,0,nonexistent,Suresnes,suresnes-stalingrad-11,STATION,92150,Suresnes/Stalingrad/11,operational,0,station,ok,nonexistent,2018,4,6,2,9
4207,3,0,0,0,operational,Paris,paris-quatreseptembre-10,STATION,75002,Paris/Quatre septembre/10,operational,2,station,ok,nonexistent,2018,4,2,17,23
4208,0,0,0,0,nonexistent,Paris,paris-dante-1,STATION,75005,Paris/Dante/1,operational,4,station,ok,nonexistent,2018,4,2,16,58
4209,3,0,0,0,nonexistent,Drancy,drancy-jeanjaures-105,STATION,93700,Drancy/Jean JaurÃ¨s/105,operational,3,station,ok,nonexistent,2018,4,6,19,18
4210,0,0,0,0,nonexistent,Nanterre,nanterre-pesaro-22,STATION,92000,Nanterre/PÃ©saro/22,operational,4,station,ok,nonexistent,2018,4,6,20,11
4211,5,0,0,0,operational,Issy-les-Moulineaux,issylesmoulineaux-renejacques-1,STATION,92130,Issy-les-Moulineaux/RenÃ© Jacques/1,operational,0,station,ok,nonexistent,2018,4,5,6,47
4212,3,0,0,0,operational,Paris,paris-docteurfinlay-43,STATION,75015,Paris/Finlay/43,operational,0,station,ok,nonexistent,2018,4,3,9,33
4213,1,0,0,0,nonexistent,ChÃ¢tillon,chatillon-divisionleclerc-12,SPACE,92320,ChÃ¢tillon/Division Leclerc/12,operational,4,full_station,ok,operational,2018,4,6,14,42
4214,0,0,0,2,operational,Paris,paris-berri-10,STATION,75008,Paris/Berri/10,operational,6,station,ok,nonexistent,2018,4,1,8,36
4215,0,0,0,0,broken,Paris,paris-gambetta-65,STATION,75020,Paris/Gambetta/65,broken,0,station,closed,nonexistent,2018,4,7,16,43
4216,2,0,0,0,nonexistent,Champigny-sur-Marne,champignysurmarne-boislabbe-53,STATION,94500,Champigny-sur-Marne/Bois l'AbbÃ©/53,operational,4,station,ok,nonexistent,2018,4,4,11,37
4217,3,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-henrisainteclairedeville-12,STATION,92500,Rueil-Malmaison/Henri Sainte-Claire DÃ©ville/12,operational,3,station,ok,nonexistent,2018,4,2,0,1
4218,4,0,0,1,operational,Paris,paris-colonelpierreavia-1,STATION,75015,Paris/Colonel Pierre Avia/1,operational,2,station,ok,nonexistent,2018,4,9,14,52
4219,0,0,0,0,nonexistent,Gennevilliers,gennevilliers-georgescorete-1,SPACE,92230,Gennevilliers/Georges Corete/1,broken,0,full_station,closed,broken,2018,4,6,9,34
4220,3,1,0,0,operational,Paris,paris-rungis-2,STATION,75013,Paris/Rungis/2,operational,1,station,ok,nonexistent,2018,4,7,15,26
4221,4,0,1,0,nonexistent,Colombes,colombes-gabrielperi-335,STATION,92700,Colombes/Gabriel PÃ©ri/335,operational,0,station,ok,nonexistent,2018,4,1,14,2
4222,3,0,1,0,nonexistent,Drancy,drancy-rogersalengro-3,STATION,93700,Drancy/Roger Salengro/3,operational,0,station,ok,nonexistent,2018,4,2,16,45
4223,0,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-8mai-9,STATION,93600,Aulnay-sous-bois/8 mai/9,broken,0,station,closed,nonexistent,2018,4,9,6,23
4224,5,0,0,0,operational,Paris,paris-voltaire-236,STATION,75011,Paris/Voltaire/236,operational,0,station,ok,nonexistent,2018,4,3,18,48
4225,4,0,0,0,operational,Le Bourget,lebourget-johnfitzgeraldkennedy-2,STATION,93350,Le Bourget/John Fitzgerald Kennedy/2,operational,2,station,ok,nonexistent,2018,4,2,6,23
4226,1,0,0,1,operational,Paris,paris-nationale-77,STATION,75013,Paris/Nationale/77,operational,3,station,ok,nonexistent,2018,4,6,13,23
4227,5,0,0,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-chausseedeletang-109,STATION,92350,Le Plessis-Robinson/ChaussÃ©e de l'Etang/109,operational,0,station,ok,nonexistent,2018,4,6,6,34
4228,4,0,0,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-chausseedeletang-109,STATION,92350,Le Plessis-Robinson/ChaussÃ©e de l'Etang/109,operational,1,station,ok,nonexistent,2018,4,5,5,58
4229,1,0,0,0,nonexistent,Paris,paris-tournelle-21,STATION,75005,Paris/Tournelle/21,operational,1,station,ok,nonexistent,2018,4,3,23,8
4230,5,0,0,0,operational,Paris,paris-maine-185,STATION,75014,Paris/Maine/185,operational,0,station,ok,nonexistent,2018,4,4,22,35
4231,3,0,0,0,nonexistent,Gennevilliers,gennevilliers-gresillons-215,STATION,92230,Gennevilliers/GrÃ©sillons/215,operational,3,station,ok,nonexistent,2018,4,5,22,35
4232,3,0,0,1,operational,Paris,paris-saintjacques-133,STATION,75005,Paris/Saint Jacques/133,operational,2,station,ok,nonexistent,2018,4,2,4,10
4233,2,0,0,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-aristidebriand-51,STATION,92350,Le Plessis-Robinson/Aristide Briand/51,operational,3,station,ok,nonexistent,2018,4,5,9,56
4234,0,0,0,2,operational,Paris,paris-pontlouisphilippe-24,STATION,75004,Paris/Pont Louis-Philippe/24,operational,6,station,ok,nonexistent,2018,4,1,16,2
4235,3,0,0,0,operational,Paris,paris-tolbiac-245,STATION,75013,Paris/Tolbiac/245,operational,0,station,ok,nonexistent,2018,4,8,13,10
4236,1,0,0,0,nonexistent,Alfortville,alfortville-portalanglais-39,STATION,94140,Alfortville/Port Ã  l'Anglais/39,operational,4,station,ok,nonexistent,2018,4,2,21,41
4237,6,0,0,0,nonexistent,Paris,paris-mademoiselle-22,STATION,75015,Paris/Mademoiselle/22,operational,0,station,ok,nonexistent,2018,4,3,9,47
4238,3,0,0,0,operational,Paris,paris-saintantoine-238,STATION,75012,Paris/Saint-Antoine/238,operational,1,station,ok,nonexistent,2018,4,5,19,43
4239,4,0,1,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-jeanjaures-22,STATION,92130,Issy-les-Moulineaux/Jean JaurÃ¨s/22,operational,1,station,ok,nonexistent,2018,4,3,17,9
4240,3,0,0,1,operational,Paris,paris-michelet-6,STATION,75006,Paris/Michelet/6,operational,3,station,ok,nonexistent,2018,4,5,12,47
4241,5,0,0,0,operational,Paris,paris-raymondpitet-7,STATION,75017,Paris/Raymond Pitet/7,operational,0,station,ok,nonexistent,2018,4,3,2,22
4242,5,0,0,0,nonexistent,Clamart,clamart-portedetrivaux-130,STATION,92140,Clamart/Porte de Trivaux/130,operational,1,station,ok,nonexistent,2018,4,5,21,49
4243,0,0,0,1,operational,Paris,paris-astorg-11,STATION,75008,Paris/Astorg/11,operational,6,station,ok,nonexistent,2018,4,1,9,30
4244,0,0,0,0,nonexistent,Alfortville,alfortville-verdun-39,STATION,94140,Alfortville/Verdun/39,broken,0,station,closed,nonexistent,2018,4,2,17,5
4245,0,0,0,0,nonexistent,Paris,paris-saintmaur-36,STATION,75011,Paris/Saint-Maur/36,operational,4,station,ok,nonexistent,2018,4,9,9,48
4246,0,0,0,0,nonexistent,Paris,paris-richardlenoir-36,STATION,75011,Paris/Richard Lenoir/36,operational,3,station,ok,nonexistent,2018,4,8,8,11
4247,0,0,0,0,nonexistent,Paris,paris-josephbara-15,STATION,75006,Paris/Joseph Bara/15,operational,5,station,ok,nonexistent,2018,4,2,8,42
4248,3,0,0,1,operational,Paris,paris-choisy-188,STATION,75013,Paris/Choisy/188,operational,3,station,ok,nonexistent,2018,4,4,3,14
4249,2,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-emilezola-17,STATION,92600,AsniÃ¨res-sur-Seine/Ãmile Zola/17,operational,4,station,ok,nonexistent,2018,4,5,13,0
4250,1,0,0,0,operational,Paris,paris-marcadet-220,STATION,75018,Paris/Marcadet/220,operational,3,station,ok,nonexistent,2018,4,5,19,19
4251,3,0,0,0,nonexistent,Villeneuve-la-Garenne,villeneuvelagarenne-verdun-30,STATION,92390,Villeneuve-la-Garenne/Verdun/30,operational,3,station,ok,operational,2018,4,5,13,45
4252,0,0,0,2,operational,Paris,paris-martignac-2,STATION,75007,Paris/Martignac/2,operational,6,station,ok,nonexistent,2018,4,6,5,34
4253,1,0,0,0,nonexistent,Montreuil,montreuil-roches-22,STATION,93100,Montreuil/Roches/22,operational,3,station,ok,nonexistent,2018,4,5,18,10
4254,3,0,0,0,nonexistent,La Garenne-Colombes,lagarennecolombes-verdun-41,STATION,92250,La Garenne-Colombes/Verdun/41,operational,3,station,ok,nonexistent,2018,4,4,6,38
4255,0,0,0,1,operational,Paris,paris-astorg-11,STATION,75008,Paris/Astorg/11,operational,6,station,ok,nonexistent,2018,4,5,5,56
4256,5,0,1,0,operational,Paris,paris-daviddangers-54,STATION,75019,Paris/David d'Angers/54,operational,0,station,ok,nonexistent,2018,4,3,17,34
4257,3,0,1,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-andremorizet-121,STATION,92100,Boulogne-Billancourt/AndrÃ© Morizet/121,operational,0,station,ok,nonexistent,2018,4,4,17,26
4258,1,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-abelgance-6,STATION,92100,Boulogne-Billancourt/Abel Gance/6,operational,4,station,ok,nonexistent,2018,4,6,15,18
4259,3,0,0,0,nonexistent,Bezons,bezons-jeanjaures-81,STATION,95870,Bezons/Jean JaurÃ¨s/81,operational,2,station,ok,nonexistent,2018,4,4,12,33
4260,6,0,0,0,nonexistent,Ãpinay-sur-Seine,epinaysurseine-avenir-1,STATION,93800,Ãpinay-sur-Seine/Avenir/1,operational,0,station,ok,nonexistent,2018,4,1,17,20
4261,0,0,0,0,nonexistent,Paris,paris-montparnasseraspail-parking,PARKING,75014,Paris/Montparnasse Raspail/Parking,broken,0,station,closed,nonexistent,2018,4,7,2,46
4262,4,0,1,0,operational,Paris,paris-julesromains-1,SPACE,75019,Paris/Jules Romains/1,operational,0,full_station,ok,operational,2018,4,3,9,2
4263,2,1,0,1,operational,Paris,paris-emileaugier-20,STATION,75016,Paris/Ãmile Augier/20,operational,2,station,ok,nonexistent,2018,4,1,11,1
4264,3,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-jeanjaures-3,SPACE,92260,Fontenay-aux-Roses/Jean JaurÃ¨s/3,operational,0,full_station,ok,operational,2018,4,1,7,16
4265,0,0,0,0,nonexistent,Paris,paris-tourmaubourg-76,STATION,75007,Paris/Tour-Maubourg/76,operational,5,station,ok,nonexistent,2018,4,1,16,17
4266,5,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-stalingrad-127,STATION,92130,Issy-les-Moulineaux/Stalingrad/127,operational,0,station,ok,nonexistent,2018,4,1,23,1
4267,5,0,0,0,operational,Paris,paris-taillebourg-2,STATION,75011,Paris/Taillebourg/2,operational,0,station,ok,nonexistent,2018,4,4,8,28
4268,0,0,0,0,nonexistent,Paris,paris-ranelagh-10,STATION,75016,Paris/Ranelagh/10,operational,4,station,ok,nonexistent,2018,4,8,20,42
4269,5,0,0,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-leonblum-2,SPACE,92350,Le Plessis-Robinson/LeÌon Blum/2,operational,1,full_station,ok,broken,2018,4,7,8,44
4270,0,0,0,1,operational,Paris,paris-lafayette-7,STATION,75009,Paris/La Fayette/7,operational,6,station,ok,nonexistent,2018,4,5,23,30
4271,2,0,0,1,operational,Paris,paris-ivry-3,STATION,75013,Paris/Ivry/3,operational,2,station,ok,nonexistent,2018,4,1,11,35
4272,1,0,0,1,operational,Paris,paris-victormasse-35,STATION,75009,Paris/Victor MassÃ©/35,operational,4,station,ok,nonexistent,2018,4,5,14,48
4273,5,0,0,0,operational,Paris,paris-portedevilliers-28,STATION,75017,Paris/Porte de Villiers/28,operational,1,station,ok,nonexistent,2018,4,1,8,33
4274,0,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-jeanjaures-280,STATION,92290,ChÃ¢tenay-Malabry/Jean JaurÃ¨s/280,broken,0,station,closed,nonexistent,2018,4,1,12,30
4275,4,0,0,0,nonexistent,Vanves,vanves-larmeroux-12,STATION,92170,Vanves/Larmeroux/12,operational,0,station,ok,nonexistent,2018,4,8,4,40
4276,0,0,0,0,operational,Paris,paris-nonnainsdhyeres-1,STATION,75004,Paris/Nonnains d'HyÃ¨res/1,operational,2,station,ok,nonexistent,2018,4,9,18,23
4277,1,0,0,0,nonexistent,Paris,paris-jeanjacquesrousseau-62,STATION,75001,Paris/Jean-Jacques Rousseau/62,operational,1,station,ok,nonexistent,2018,4,6,19,32
4278,2,1,0,0,nonexistent,Paris,paris-hericart-54,STATION,75015,Paris/HÃ©ricart/54,operational,0,station,ok,nonexistent,2018,4,6,15,45
4279,2,0,0,0,nonexistent,Levallois-Perret,levalloisperret-wilsonplanchette-parking,PARKING,92300,Levallois-Perret/Wilson-Planchette/Parking,operational,4,station,ok,nonexistent,2018,4,5,6,57
4280,1,0,0,0,nonexistent,Nogent-sur-Marne,nogentsurmarne-port-27,STATION,94130,Nogent-sur-Marne/Port/27,operational,4,station,ok,nonexistent,2018,4,4,13,21
4281,3,0,0,0,broken,Paris,paris-emilezola-65,STATION,75015,Paris/Ãmile Zola/65,operational,0,station,ok,nonexistent,2018,4,3,0,44
4282,1,0,0,0,operational,Paris,paris-ivry-3,STATION,75013,Paris/Ivry/3,operational,3,station,ok,nonexistent,2018,4,4,17,5
4283,0,0,0,0,nonexistent,Bois-Colombes,boiscolombes-raoulnordling-16,STATION,92270,Bois-Colombes/Raoul Nordling/16,operational,6,station,ok,nonexistent,2018,4,3,19,16
4284,4,1,1,0,operational,Gennevilliers,gennevilliers-petitsmarais-4,STATION,92230,Gennevilliers/Petits marais/4,operational,0,station,ok,nonexistent,2018,4,2,20,50
4285,4,0,1,0,operational,Boulogne-Billancourt,boulognebillancourt-republique-24,STATION,92100,Boulogne-Billancourt/RÃ©publique/24,operational,1,station,ok,nonexistent,2018,4,1,5,2
4286,2,0,0,0,nonexistent,Aubervilliers,aubervilliers-forgerons-202,STATION,93300,Aubervilliers/Forgerons/202,operational,5,station,ok,nonexistent,2018,4,8,15,21
4287,4,1,0,1,operational,Paris,paris-miollis-21,STATION,75015,Paris/Miollis/21,operational,1,station,ok,nonexistent,2018,4,9,6,37
4288,4,0,0,0,operational,Paris,paris-murat-157,STATION,75016,Paris/Murat/157,operational,1,station,ok,nonexistent,2018,4,6,6,1
4289,2,0,0,1,operational,Paris,paris-pyrenees-137,SPACE,75020,Paris/PyrÃ©nÃ©es/137,operational,3,full_station,ok,operational,2018,4,5,18,12
4290,3,0,1,1,operational,Paris,paris-portedaubervilliers-10,STATION,75019,Paris/Porte d'Aubervilliers/10,operational,1,station,ok,nonexistent,2018,4,3,21,54
4291,4,0,1,0,operational,Paris,paris-exelmans-32,STATION,75016,Paris/Exelmans/32,operational,0,station,ok,nonexistent,2018,4,5,10,51
4292,3,0,1,0,nonexistent,Montfermeil,montfermeil-leclerc-19,SPACE,93370,Montfermeil/Leclerc/19,operational,2,full_station,ok,operational,2018,4,5,16,49
4293,4,0,0,0,nonexistent,Paris,paris-lacordaire-56,STATION,75015,Paris/Lacordaire/56,operational,2,station,ok,nonexistent,2018,4,2,4,15
4294,5,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-divisionleclerc-31,STATION,92260,Fontenay-aux-Roses/Division Leclerc/31,operational,1,station,ok,nonexistent,2018,4,4,0,29
4295,1,0,0,0,nonexistent,Arcueil,arcueil-francoisvincentraspail-32,STATION,94110,Arcueil/FranÃ§ois Vincent Raspail/32,operational,5,station,ok,nonexistent,2018,4,1,22,52
4296,1,0,0,2,operational,Paris,paris-juleslefebvre-1,STATION,75009,Paris/Jules LefÃ¨bvre/1,operational,5,station,ok,nonexistent,2018,4,4,0,38
4297,3,0,0,0,nonexistent,Paris,paris-jeandelafontaine-42,STATION,75016,Paris/Jean de la Fontaine/42,operational,1,station,ok,nonexistent,2018,4,1,13,32
4298,1,0,0,0,nonexistent,Paris,paris-choisy-8,STATION,75013,Paris/Choisy/8,operational,0,station,ok,nonexistent,2018,4,2,16,21
4299,0,0,0,0,nonexistent,Paris,paris-friedland-42,STATION,75008,Paris/Friedland/42,operational,4,station,ok,nonexistent,2018,4,3,0,13
4300,2,0,1,0,nonexistent,Vincennes,vincennes-fontenay-44,STATION,94300,Vincennes/Fontenay/44,operational,0,station,ok,nonexistent,2018,4,9,7,55
4301,0,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-bachagaboualam-1,STATION,92130,Issy-les-Moulineaux/Bachaga Boualam/1,future,0,station,scheduled,nonexistent,2018,4,3,1,55
4302,4,1,0,1,operational,Paris,paris-gouthiere-12,STATION,75013,Paris/GouthiÃ¨re/12,operational,1,station,ok,nonexistent,2018,4,9,11,14
4303,5,0,1,0,operational,Paris,paris-balard-108,STATION,75015,Paris/Balard/108,operational,0,station,ok,nonexistent,2018,4,3,5,29
4304,0,0,0,0,nonexistent,Paris,paris-montparnassegaite-parking,PARKING,75014,Paris/Montparnasse GaÃ®tÃ©/Parking,broken,0,station,closed,nonexistent,2018,4,7,13,6
4305,0,0,0,2,operational,Paris,paris-vaugirard-20,STATION,75015,Paris/Vaugirard/20,operational,5,station,ok,nonexistent,2018,4,3,19,11
4306,2,0,0,0,nonexistent,Paris,paris-belleville-22,STATION,75020,Paris/Belleville/22,operational,1,station,ok,nonexistent,2018,4,9,21,19
4307,0,0,0,1,operational,Paris,paris-pyrenees-356,STATION,75020,Paris/PyrÃ©nÃ©es/356,operational,5,station,ok,nonexistent,2018,4,8,17,6
4308,0,0,0,1,operational,Paris,paris-faidherbe-27,STATION,75011,Paris/Faidherbe/27,operational,5,station,ok,nonexistent,2018,4,4,6,51
4309,0,0,0,0,nonexistent,Paris,paris-hoche-31,STATION,75008,Paris/Hoche/31,operational,2,station,ok,nonexistent,2018,4,9,22,9
4310,4,0,0,0,nonexistent,CrÃ©teil,creteil-marechaldelattredetassigny-56,STATION,94000,CrÃ©teil/MarÃ©chal de Lattre de Tassigny/56,operational,1,station,ok,nonexistent,2018,4,8,11,52
4311,5,0,0,0,nonexistent,Gennevilliers,gennevilliers-camelinat-66,STATION,92230,Gennevilliers/CamÃ©linat/66,operational,0,station,ok,nonexistent,2018,4,3,9,24
4312,2,0,0,0,nonexistent,Paris,paris-lourmel-79,STATION,75015,Paris/Lourmel/79,operational,1,station,ok,nonexistent,2018,4,1,5,48
4313,0,0,0,0,operational,Paris,paris-laboetie-37,STATION,75008,Paris/La BoÃ©tie/37,operational,4,station,ok,nonexistent,2018,4,8,5,57
4314,0,0,0,1,operational,Paris,paris-morillons-95,STATION,75015,Paris/Morillons/95,operational,4,station,ok,nonexistent,2018,4,2,20,21
4315,0,0,0,0,broken,Paris,paris-saintvincentdepaul-26,STATION,75010,Paris/Saint-Vincent-de-Paul/26,broken,0,station,closed,nonexistent,2018,4,4,3,22
4316,1,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-lieutenantcoloneldriant-11,STATION,92500,Rueil-Malmaison/Lieutenant Colonel Driant/11,operational,4,station,ok,nonexistent,2018,4,2,21,42
4317,0,0,0,0,nonexistent,Paris,paris-chapelle-75,STATION,75018,Paris/Chapelle/75,broken,0,station,closed,nonexistent,2018,4,6,8,39
4318,3,0,0,0,operational,Paris,paris-amiralcoligny-2,STATION,75001,Paris/Amiral Coligny/2,operational,0,station,ok,nonexistent,2018,4,9,18,54
4319,6,0,0,0,nonexistent,Dugny,dugny-guynemer-17,SPACE,93440,Dugny/Guynemer/17,operational,0,full_station,ok,broken,2018,4,7,6,17
4320,6,0,0,0,operational,Paris,paris-marcadet-220,STATION,75018,Paris/Marcadet/220,operational,0,station,ok,nonexistent,2018,4,9,6,26
4321,4,0,0,0,nonexistent,Le Chesnay,lechesnay-charlesdegaulle-103,STATION,78150,Le Chesnay/Charles de Gaulle/103,operational,0,station,ok,nonexistent,2018,4,7,19,2
4322,0,1,0,1,operational,Paris,paris-trudaine-26,SPACE,75009,Paris/Trudaine/26,operational,3,full_station,ok,operational,2018,4,6,11,31
4323,0,0,1,1,operational,Paris,paris-bac-142,STATION,75007,Paris/Bac/142,operational,3,station,ok,nonexistent,2018,4,1,16,42
4324,2,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-sullyprudomme-33,STATION,92290,ChÃ¢tenay-Malabry/Sully Prudhomme/33,operational,3,station,ok,nonexistent,2018,4,4,6,3
4325,6,0,0,0,nonexistent,Clamart,clamart-portedetrivaux-130,STATION,92140,Clamart/Porte de Trivaux/130,operational,0,station,ok,nonexistent,2018,4,5,2,26
4326,3,0,0,0,operational,Paris,paris-berthier-97,STATION,75017,Paris/Berthier/97,operational,1,station,ok,nonexistent,2018,4,1,16,59
4327,4,0,0,0,nonexistent,Gennevilliers,gennevilliers-degaulle-23,STATION,92230,Gennevilliers/De Gaulle/23,operational,2,station,ok,nonexistent,2018,4,1,3,33
4328,0,0,1,0,nonexistent,Paris,paris-hoche-31,STATION,75008,Paris/Hoche/31,operational,3,station,ok,nonexistent,2018,4,5,4,8
4329,5,0,1,0,nonexistent,La Garenne-Colombes,lagarennecolombes-colombes-126,STATION,92250,La Garenne-Colombes/Colombes/126,operational,1,station,ok,nonexistent,2018,4,6,2,45
4330,0,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-sevran-1,STATION,93600,Aulnay-sous-bois/Sevran/1,broken,0,station,closed,nonexistent,2018,4,9,9,0
4331,4,0,0,0,operational,Paris,paris-grenelle-152,STATION,75007,Paris/Grenelle/152,operational,2,station,ok,nonexistent,2018,4,2,5,44
4332,6,0,0,0,nonexistent,Nanterre,nanterre-paulvaillantcouturier-94,STATION,92000,Nanterre/Paul Vaillant Couturier/94,operational,0,station,ok,nonexistent,2018,4,4,9,19
4333,0,0,0,0,broken,Paris,paris-saintvincentdepaul-26,STATION,75010,Paris/Saint-Vincent-de-Paul/26,broken,0,station,closed,nonexistent,2018,4,3,10,24
4334,0,0,0,0,nonexistent,Paris,paris-tournelle-21,STATION,75005,Paris/Tournelle/21,operational,4,station,ok,nonexistent,2018,4,3,6,1
